customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,pre_snapshot_orders,pre_snapshot_spend,avg_order_value,avg_discount,return_rate,returned_orders,avg_rating,categories_bought,last_order_date,recency_days,ticket_count,negative_ticket_rate,avg_resolution_hours,reopened_rate,snapshot_date_web,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_campaign,last_campaign_received,last_campaign_cost,manual_priority_bucket,loyalty_status,skin_status,days_since_signup
CUST00735,2025-01-25,Tier 1,25-34,Instagram,,Skin Care,,No,2025-09-30,0,test,4,1973.4,493.35,0.47000000000000003,0.0,0,3.75,1,2025-09-18,12,1.0,0.0,13.9,0.0,2025-09-30,1,5,0,0,0,0,0,0,2025-09-30,new_launch,40,low,Not enrolled,Missing,248
CUST00736,2024-03-10,Tier 2,18-24,Marketplace,,Hair Care,Sensitive,No,2025-09-30,1,validation,3,1727.68,575.8933333333333,0.35333333333333333,0.0,0,4.333333333333333,3,2025-07-26,66,0.0,0.0,0.0,0.0,2025-09-30,3,9,0,1,0,0,0,15,2025-09-30,none,12,medium,Not enrolled,Sensitive,569
CUST00737,2024-10-28,Tier 2,18-24,Instagram,Silver,Skin Care,Sensitive,Yes,2025-09-30,0,test,1,872.88,872.88,0.16,0.0,0,4.0,1,2025-09-06,24,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,2,0,4,2025-09-30,bundle_discount,40,high,Silver,Sensitive,337
CUST00738,2025-06-29,Tier 2,18-24,Organic,Silver,Baby Care,,Yes,2025-09-30,1,test,1,545.24,545.24,0.18,1.0,1,5.0,1,2025-07-14,78,1.0,1.0,37.9,1.0,2025-09-30,8,38,1,1,1,5,2,25,2025-09-30,new_launch,40,high,Silver,Missing,93
CUST00739,2025-09-04,Tier 2,18-24,Organic,Gold,Hair Care,Dry,Yes,2025-09-30,0,train,1,1047.95,1047.95,0.27,0.0,0,3.0,1,2025-09-06,24,0.0,0.0,0.0,0.0,2025-09-30,8,47,1,1,1,3,1,0,2025-09-30,welcome_offer,0,low,Gold,Dry,26
CUST00740,2024-07-15,Tier 1,35-44,Influencer,,Fragrance,,Yes,2025-09-30,1,test,5,4065.24,813.048,0.37,0.2,1,4.4,3,2025-01-12,261,1.0,1.0,15.9,0.0,2025-09-30,5,16,2,1,1,11,2,59,2025-09-30,new_launch,0,high,Not enrolled,Missing,442
CUST00741,2024-11-30,Tier 2,25-34,Marketplace,Gold,Hair Care,Combination,Yes,2025-09-30,0,train,3,1798.7,599.5666666666667,0.23,0.0,0,4.666666666666667,3,2025-02-17,225,0.0,0.0,0.0,0.0,2025-09-30,3,8,0,1,0,2,1,52,2025-09-30,new_launch,0,high,Gold,Combination,304
CUST00742,2025-02-15,Tier 1,25-34,Instagram,,Baby Care,Sensitive,Yes,2025-09-30,1,train,2,1288.91,644.455,0.365,0.0,0,4.0,2,2025-08-12,49,0.0,0.0,0.0,0.0,2025-09-30,5,17,2,0,1,4,0,8,2025-09-30,bundle_discount,18,medium,Not enrolled,Sensitive,227
CUST00743,2024-11-04,Tier 2,35-44,Influencer,Silver,Makeup,Normal,Yes,2025-09-30,0,train,5,2957.78,591.556,0.294,0.2,1,4.2,2,2025-09-29,1,1.0,1.0,39.7,0.0,2025-09-30,3,13,1,1,0,7,2,18,2025-09-30,new_launch,18,low,Silver,Normal,330
CUST00744,2025-02-01,Tier 3,35-44,Marketplace,,Baby Care,,Yes,2025-09-30,1,validation,2,1108.58,554.29,0.14,0.0,0,4.0,1,2025-07-27,65,0.0,0.0,0.0,0.0,2025-09-30,2,8,1,0,1,5,2,25,2025-09-30,free_shipping,25,medium,Not enrolled,Missing,241
CUST00745,2025-09-15,Tier 2,45+,Referral,Silver,Hair Care,,No,2025-09-30,0,train,1,1077.53,1077.53,0.28,0.0,0,5.0,1,2025-09-29,1,0.0,0.0,0.0,0.0,2025-09-30,14,78,1,2,1,0,0,4,2025-09-30,welcome_offer,25,low,Silver,Missing,15
CUST00746,2024-11-12,Tier 2,25-34,Google Search,,Skin Care,Combination,Yes,2025-09-30,1,validation,2,1625.12,812.56,0.46,0.0,0,3.0,2,2025-04-06,177,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,3,0,17,2025-09-30,welcome_offer,40,high,Not enrolled,Combination,322
CUST00747,2025-09-04,Tier 2,45+,Organic,,Hair Care,Oily,Yes,2025-09-30,0,train,1,1123.87,1123.87,0.31,0.0,0,3.0,1,2025-09-19,11,1.0,1.0,1.0,0.0,2025-09-30,13,62,3,1,2,6,0,7,2025-09-30,none,18,medium,Not enrolled,Oily,26
CUST00748,2024-01-25,Tier 2,25-34,Google Search,,Skin Care,,No,2025-09-30,0,train,7,4244.5,606.3571428571429,0.1942857142857143,0.0,0,4.142857142857143,3,2025-08-03,58,1.0,0.0,3.3,1.0,2025-09-30,5,29,2,1,1,0,0,0,2025-09-30,welcome_offer,40,medium,Not enrolled,Missing,614
CUST00749,2025-01-25,Tier 1,25-34,Marketplace,,Hair Care,Dry,Yes,2025-09-30,0,validation,2,1514.65,757.325,0.475,0.0,0,5.0,2,2025-09-19,11,0.0,0.0,0.0,0.0,2025-09-30,13,56,6,2,1,8,3,11,2025-09-30,bundle_discount,0,low,Not enrolled,Dry,248
CUST00750,2024-06-26,Tier 3,25-34,Influencer,,Skin Care,,Yes,2025-09-30,0,test,3,2474.98,824.9933333333333,0.36333333333333334,0.0,0,3.6666666666666665,2,2025-08-12,49,0.0,0.0,0.0,0.0,2025-09-30,8,27,3,1,1,4,1,4,2025-09-30,welcome_offer,18,medium,Not enrolled,Missing,461
CUST00751,2025-09-12,Tier 1,25-34,Referral,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,1,657.24,657.24,0.21,0.0,0,5.0,1,2025-09-15,15,0.0,0.0,0.0,0.0,2025-09-30,8,38,2,2,1,4,1,5,2025-09-30,new_launch,12,low,Silver,Combination,18
CUST00752,2025-03-27,Tier 2,25-34,Referral,,Wellness,Combination,Yes,2025-09-30,1,validation,2,1319.5500000000002,659.7750000000001,0.23500000000000001,0.0,0,4.0,2,2025-06-25,97,1.0,1.0,32.5,0.0,2025-09-30,2,8,1,0,0,0,0,33,2025-09-30,welcome_offer,40,high,Not enrolled,Combination,187
CUST00753,2024-11-03,Tier 1,25-34,Marketplace,,Hair Care,Combination,Yes,2025-09-30,1,train,1,1093.17,1093.17,0.16,0.0,0,2.0,1,2025-05-10,143,0.0,0.0,0.0,0.0,2025-09-30,9,24,5,2,3,0,0,40,2025-09-30,new_launch,12,high,Not enrolled,Combination,331
CUST00754,2025-04-25,Tier 3,18-24,Instagram,Gold,Makeup,Sensitive,Yes,2025-09-30,0,validation,2,3639.05,1819.525,0.13,0.0,0,2.5,2,2025-08-24,37,1.0,1.0,36.1,0.0,2025-09-30,18,75,2,5,1,8,1,4,2025-09-30,welcome_offer,40,medium,Gold,Sensitive,158
CUST00755,2025-01-17,Tier 1,25-34,Influencer,,Fragrance,Oily,Yes,2025-09-30,1,test,2,1585.3600000000001,792.6800000000001,0.27999999999999997,0.5,1,3.0,2,2025-03-14,200,1.0,1.0,32.2,0.0,2025-09-30,12,48,1,3,1,5,2,45,2025-09-30,none,40,high,Not enrolled,Oily,256
CUST00756,2024-09-18,Tier 2,35-44,Google Search,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,train,3,3223.87,1074.6233333333332,0.19666666666666668,0.0,0,5.0,1,2025-06-09,113,2.0,0.5,11.8,0.0,2025-09-30,0,0,0,0,0,0,0,17,2025-09-30,free_shipping,18,high,Silver,Sensitive,377
CUST00757,2024-09-05,Tier 3,25-34,Google Search,Silver,Skin Care,,Yes,2025-09-30,0,validation,3,1807.24,602.4133333333333,0.38000000000000006,0.0,0,3.3333333333333335,2,2025-09-22,8,0.0,0.0,0.0,0.0,2025-09-30,4,14,1,0,1,3,1,0,2025-09-30,free_shipping,12,low,Silver,Missing,390
CUST00758,2024-09-17,Tier 2,25-34,Marketplace,,Skin Care,Oily,Yes,2025-09-30,0,train,10,6808.01,680.801,0.27,0.0,0,3.9,5,2025-07-14,78,0.0,0.0,0.0,0.0,2025-09-30,13,65,5,1,1,3,1,19,2025-09-30,none,18,high,Not enrolled,Oily,378
CUST00759,2024-03-23,Tier 1,25-34,Referral,Gold,Skin Care,Sensitive,Yes,2025-09-30,1,train,2,1562.24,781.12,0.26,0.0,0,4.5,2,2025-08-23,38,0.0,0.0,0.0,0.0,2025-09-30,4,24,1,0,0,2,0,21,2025-09-30,free_shipping,12,medium,Gold,Sensitive,556
CUST00760,2025-02-25,Tier 3,35-44,Organic,,Baby Care,Sensitive,No,2025-09-30,1,train,2,1132.19,566.095,0.28,0.5,1,4.5,1,2025-04-21,162,1.0,1.0,50.7,0.0,2025-09-30,1,3,0,0,0,0,0,37,2025-09-30,bundle_discount,12,high,Not enrolled,Sensitive,217
CUST00761,2024-11-11,Tier 1,18-24,Referral,,Makeup,Combination,Yes,2025-09-30,1,train,2,1069.58,534.79,0.145,0.0,0,4.0,2,2025-03-21,193,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,4,0,41,2025-09-30,new_launch,25,high,Not enrolled,Combination,323
CUST00762,2025-01-18,Tier 1,18-24,Referral,,Skin Care,Normal,No,2025-09-30,0,train,2,2784.5699999999997,1392.2849999999999,0.24,0.5,1,4.5,2,2025-08-15,46,1.0,0.0,1.0,0.0,2025-09-30,8,41,1,2,0,0,0,25,2025-09-30,bundle_discount,18,medium,Not enrolled,Normal,255
CUST00763,2024-07-15,Tier 3,25-34,Google Search,Silver,Baby Care,,Yes,2025-09-30,1,train,4,4210.57,1052.6425,0.2375,0.0,0,4.5,3,2025-03-26,188,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,0,0,47,2025-09-30,welcome_offer,25,high,Silver,Missing,442
CUST00764,2024-12-16,Tier 1,18-24,Referral,Silver,Skin Care,Sensitive,No,2025-09-30,0,train,4,3245.93,811.4825,0.2475,0.0,0,3.75,4,2025-09-07,23,0.0,0.0,0.0,0.0,2025-09-30,8,30,3,1,1,0,0,1,2025-09-30,welcome_offer,40,low,Silver,Sensitive,288
CUST00765,2024-04-09,Tier 3,18-24,Google Search,,Wellness,Sensitive,No,2025-09-30,1,test,3,2692.35,897.4499999999999,0.34,0.0,0,2.6666666666666665,2,2025-06-24,98,1.0,0.0,38.1,0.0,2025-09-30,2,7,1,0,1,0,0,12,2025-09-30,welcome_offer,18,high,Not enrolled,Sensitive,539
CUST00766,2025-01-14,Tier 1,35-44,Google Search,,Hair Care,Combination,Yes,2025-09-30,1,train,2,1783.35,891.675,0.305,0.0,0,4.5,2,2025-04-17,166,0.0,0.0,0.0,0.0,2025-09-30,7,25,0,2,0,2,0,46,2025-09-30,welcome_offer,0,high,Not enrolled,Combination,259
CUST00767,2024-04-12,Tier 3,18-24,Google Search,Gold,Wellness,Oily,Yes,2025-09-30,1,train,7,3498.46,499.78000000000003,0.3314285714285714,0.0,0,4.428571428571429,4,2025-07-17,75,3.0,1.0,45.86666666666667,0.0,2025-09-30,7,39,1,1,0,7,3,18,2025-09-30,new_launch,18,medium,Gold,Oily,536
CUST00768,2024-09-11,Tier 2,25-34,Marketplace,,Hair Care,Dry,Yes,2025-09-30,0,train,3,2361.23,787.0766666666667,0.21666666666666667,0.0,0,3.5,2,2025-09-09,21,1.0,1.0,27.4,0.0,2025-09-30,3,11,1,0,0,0,0,7,2025-09-30,bundle_discount,12,medium,Not enrolled,Dry,384
CUST00769,2025-01-03,Tier 3,35-44,Marketplace,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,6,2815.44,469.24,0.29333333333333333,0.0,0,4.333333333333333,4,2025-09-12,18,2.0,1.0,26.549999999999997,0.0,2025-09-30,2,11,0,0,0,1,0,0,2025-09-30,none,25,low,Silver,Combination,270
CUST00770,2025-05-02,Tier 3,45+,Influencer,Silver,Skin Care,Dry,Yes,2025-09-30,0,train,3,2711.16,903.7199999999999,0.19999999999999998,0.0,0,4.333333333333333,3,2025-09-03,27,1.0,1.0,33.9,0.0,2025-09-30,12,64,4,3,1,5,1,0,2025-09-30,welcome_offer,12,medium,Silver,Dry,151
CUST00771,2025-05-31,Tier 2,18-24,Instagram,Gold,Wellness,Combination,Yes,2025-09-30,1,train,1,456.76,456.76,0.41,0.0,0,5.0,1,2025-07-02,90,1.0,1.0,36.9,1.0,2025-09-30,8,47,2,2,0,2,0,0,2025-09-30,none,12,high,Gold,Combination,122
CUST00772,2024-09-03,Tier 1,25-34,Influencer,Silver,Skin Care,,Yes,2025-09-30,1,validation,3,3114.63,1038.21,0.2833333333333333,0.0,0,4.0,2,2025-03-24,190,0.0,0.0,0.0,0.0,2025-09-30,9,25,1,2,1,4,1,27,2025-09-30,free_shipping,18,high,Silver,Missing,392
CUST00773,2024-10-14,Tier 1,25-34,Referral,Gold,Skin Care,Dry,No,2025-09-30,1,validation,3,2278.26,759.4200000000001,0.25666666666666665,0.0,0,2.6666666666666665,3,2025-07-21,71,1.0,1.0,21.4,0.0,2025-09-30,4,21,2,0,0,0,0,3,2025-09-30,none,0,medium,Gold,Dry,351
CUST00774,2024-12-06,Tier 3,35-44,Organic,Silver,Baby Care,Combination,No,2025-09-30,1,train,3,1439.8,479.93333333333334,0.10666666666666667,0.0,0,4.333333333333333,2,2025-06-21,101,0.0,0.0,0.0,0.0,2025-09-30,2,7,1,0,0,0,0,28,2025-09-30,bundle_discount,18,high,Silver,Combination,298
CUST00775,2025-07-29,Tier 2,45+,Instagram,,Skin Care,Oily,Yes,2025-09-30,0,train,1,1298.92,1298.92,0.23,0.0,0,5.0,1,2025-09-07,23,0.0,0.0,0.0,0.0,2025-09-30,8,41,1,1,0,7,2,10,2025-09-30,new_launch,18,low,Not enrolled,Oily,63
CUST00776,2024-04-28,Tier 1,25-34,Google Search,,Makeup,Sensitive,Yes,2025-09-30,1,train,4,3024.9399999999996,756.2349999999999,0.245,0.0,0,4.75,3,2025-05-18,135,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,0,0,35,2025-09-30,welcome_offer,40,high,Not enrolled,Sensitive,520
CUST00777,2024-11-23,Tier 3,35-44,Influencer,,Makeup,Normal,Yes,2025-09-30,0,train,1,720.41,720.41,0.32,0.0,0,3.0,1,2025-09-20,10,0.0,0.0,0.0,0.0,2025-09-30,2,8,0,0,0,2,1,1,2025-09-30,free_shipping,40,low,Not enrolled,Normal,311
CUST00778,2024-05-28,Tier 1,35-44,Instagram,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,train,4,3444.29,861.0725,0.155,0.0,0,3.75,3,2024-11-03,331,1.0,1.0,9.2,0.0,2025-09-30,1,4,0,0,0,1,0,57,2025-09-30,bundle_discount,0,high,Silver,Sensitive,490
CUST00779,2025-09-05,Tier 2,25-34,Marketplace,,Fragrance,Normal,Yes,2025-09-30,0,train,1,416.15,416.15,0.49,0.0,0,5.0,1,2025-09-24,6,0.0,0.0,0.0,0.0,2025-09-30,3,14,1,0,0,3,1,0,2025-09-30,none,0,low,Not enrolled,Normal,25
CUST00780,2025-01-20,Tier 3,18-24,Instagram,Silver,Fragrance,Dry,Yes,2025-09-30,0,train,4,3232.4,808.1,0.29000000000000004,0.25,1,3.25,3,2025-08-25,36,3.0,0.6666666666666666,19.933333333333334,0.0,2025-09-30,12,40,5,3,3,7,0,9,2025-09-30,new_launch,25,medium,Silver,Dry,253
CUST00781,2025-05-14,Tier 1,35-44,Organic,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,1,442.8,442.8,0.38,0.0,0,4.0,1,2025-08-12,49,0.0,0.0,0.0,0.0,2025-09-30,4,14,0,1,0,4,0,14,2025-09-30,free_shipping,18,medium,Gold,Oily,139
CUST00782,2025-02-04,Tier 2,25-34,Google Search,Silver,Skin Care,Normal,Yes,2025-09-30,1,test,1,505.28,505.28,0.31,0.0,0,4.0,1,2025-03-20,194,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,6,2,41,2025-09-30,welcome_offer,12,high,Silver,Normal,238
CUST00783,2024-02-25,Tier 2,35-44,Referral,,Skin Care,,Yes,2025-09-30,1,test,6,4123.36,687.2266666666666,0.37333333333333335,0.0,0,3.5,5,2025-02-10,232,1.0,0.0,13.0,0.0,2025-09-30,3,13,2,0,0,5,2,49,2025-09-30,none,0,high,Not enrolled,Missing,583
CUST00784,2024-07-19,Tier 1,35-44,Marketplace,,Makeup,Dry,Yes,2025-09-30,1,train,5,3103.73,620.746,0.248,0.0,0,3.2,4,2025-08-16,45,0.0,0.0,0.0,0.0,2025-09-30,11,62,4,3,2,6,1,0,2025-09-30,bundle_discount,0,medium,Not enrolled,Dry,438
CUST00785,2024-02-27,Tier 3,18-24,Instagram,,Wellness,,Yes,2025-09-30,0,train,6,3144.23,524.0383333333333,0.33,0.0,0,4.666666666666667,4,2025-09-19,11,1.0,1.0,63.4,1.0,2025-09-30,5,13,1,1,1,2,0,15,2025-09-30,none,18,low,Not enrolled,Missing,581
CUST00786,2024-09-07,Tier 1,18-24,Referral,Silver,Wellness,,No,2025-09-30,1,validation,5,5359.3,1071.8600000000001,0.11400000000000002,0.2,1,3.8,3,2025-05-03,150,3.0,1.0,26.96666666666667,0.0,2025-09-30,1,4,0,0,0,0,0,28,2025-09-30,none,25,high,Silver,Missing,388
CUST00787,2024-04-01,Tier 3,35-44,Marketplace,,Baby Care,Sensitive,Yes,2025-09-30,0,train,7,5769.13,824.1614285714286,0.27714285714285714,0.0,0,4.142857142857143,5,2025-08-13,48,2.0,0.0,8.85,0.0,2025-09-30,2,7,1,0,1,0,0,7,2025-09-30,bundle_discount,12,medium,Not enrolled,Sensitive,547
CUST00788,2025-06-05,Tier 2,25-34,Influencer,,Makeup,Oily,No,2025-09-30,0,train,1,1408.44,1408.44,0.39,0.0,0,5.0,1,2025-08-12,49,0.0,0.0,0.0,0.0,2025-09-30,8,41,2,2,1,0,0,11,2025-09-30,none,40,medium,Not enrolled,Oily,117
CUST00789,2025-03-20,Tier 1,25-34,Google Search,Silver,Fragrance,Normal,Yes,2025-09-30,0,test,3,1689.1100000000001,563.0366666666667,0.2866666666666667,0.0,0,3.6666666666666665,2,2025-08-06,55,0.0,0.0,0.0,0.0,2025-09-30,1,5,0,0,0,2,0,0,2025-09-30,new_launch,25,high,Silver,Normal,194
CUST00790,2025-07-03,Tier 2,35-44,Instagram,Gold,Baby Care,,Yes,2025-09-30,1,train,1,458.83,458.83,0.19,0.0,0,2.0,1,2025-07-14,78,1.0,1.0,20.3,0.0,2025-09-30,9,49,4,3,1,4,1,20,2025-09-30,new_launch,25,high,Gold,Missing,89
CUST00791,2024-07-04,Tier 2,35-44,Instagram,,Hair Care,Oily,Yes,2025-09-30,1,train,1,1187.93,1187.93,0.38,0.0,0,5.0,1,2025-02-12,230,1.0,1.0,22.5,0.0,2025-09-30,0,0,0,0,0,0,0,46,2025-09-30,free_shipping,18,high,Not enrolled,Oily,453
CUST00792,2024-02-05,Tier 1,18-24,Google Search,Platinum,Skin Care,,Yes,2025-09-30,1,test,6,2976.79,496.13166666666666,0.4583333333333333,0.0,0,4.0,2,2025-05-05,148,1.0,1.0,25.8,0.0,2025-09-30,4,24,1,1,0,0,0,39,2025-09-30,bundle_discount,25,high,Platinum,Missing,603
CUST00793,2024-10-27,Tier 2,25-34,Referral,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,train,3,2463.2,821.0666666666666,0.39666666666666667,0.0,0,5.0,3,2025-06-09,113,0.0,0.0,0.0,0.0,2025-09-30,1,5,0,0,0,3,1,4,2025-09-30,welcome_offer,25,high,Silver,Sensitive,338
CUST00794,2024-02-15,Tier 1,25-34,Google Search,Gold,Wellness,Normal,Yes,2025-09-30,1,train,5,2824.37,564.874,0.198,0.0,0,4.0,4,2025-04-12,171,2.0,1.0,53.4,0.0,2025-09-30,7,22,0,1,0,4,0,39,2025-09-30,new_launch,25,high,Gold,Normal,593
CUST00795,2025-03-08,Tier 1,18-24,Google Search,Gold,Hair Care,Oily,No,2025-09-30,1,validation,4,3787.58,946.895,0.2,0.0,0,3.75,2,2025-05-15,138,0.0,0.0,0.0,0.0,2025-09-30,2,7,1,1,0,0,0,30,2025-09-30,new_launch,12,high,Gold,Oily,206
CUST00796,2024-07-27,Tier 2,18-24,Influencer,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,test,3,5388.48,1796.1599999999999,0.22333333333333336,0.0,0,4.666666666666667,3,2025-05-02,151,0.0,0.0,0.0,0.0,2025-09-30,8,23,4,2,2,0,0,19,2025-09-30,free_shipping,18,high,Silver,Sensitive,430
CUST00797,2024-06-06,Tier 3,25-34,Google Search,Platinum,Skin Care,Sensitive,Yes,2025-09-30,0,test,5,2975.27,595.054,0.264,0.0,0,4.0,2,2025-09-21,9,0.0,0.0,0.0,0.0,2025-09-30,7,18,3,1,1,6,1,9,2025-09-30,welcome_offer,40,low,Platinum,Sensitive,481
CUST00798,2024-04-01,Tier 1,25-34,Google Search,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,10,6339.86,633.986,0.278,0.0,0,4.333333333333333,5,2025-08-04,57,1.0,1.0,13.5,0.0,2025-09-30,8,25,4,2,2,5,1,5,2025-09-30,free_shipping,25,medium,Gold,Oily,547
CUST00799,2024-05-06,Tier 2,18-24,Google Search,Gold,Hair Care,Normal,Yes,2025-09-30,1,train,6,3798.88,633.1466666666666,0.2816666666666667,0.0,0,4.166666666666667,3,2025-08-05,56,1.0,1.0,11.7,0.0,2025-09-30,2,9,1,0,0,1,0,7,2025-09-30,free_shipping,0,medium,Gold,Normal,512
CUST00800,2024-04-11,Tier 1,35-44,Influencer,,Hair Care,,Yes,2025-09-30,0,test,10,9558.37,955.8370000000001,0.18,0.2,2,2.9,5,2025-09-18,12,4.0,0.75,18.775,0.25,2025-09-30,7,20,4,1,2,4,2,0,2025-09-30,none,18,low,Not enrolled,Missing,537
CUST00801,2025-02-16,Tier 1,25-34,Instagram,,Skin Care,Dry,Yes,2025-09-30,1,validation,3,3345.79,1115.2633333333333,0.26,0.0,0,3.3333333333333335,3,2025-07-16,76,1.0,1.0,37.7,0.0,2025-09-30,1,4,0,0,0,1,0,15,2025-09-30,new_launch,12,high,Not enrolled,Dry,226
CUST00802,2025-01-14,Tier 1,35-44,Marketplace,Silver,Skin Care,Sensitive,No,2025-09-30,1,train,1,1787.0,1787.0,0.28,0.0,0,5.0,1,2025-03-13,201,0.0,0.0,0.0,0.0,2025-09-30,1,3,0,0,0,0,0,48,2025-09-30,bundle_discount,12,high,Silver,Sensitive,259
CUST00803,2024-08-22,Tier 3,25-34,Influencer,,Hair Care,Oily,Yes,2025-09-30,0,train,7,5289.43,755.6328571428572,0.24571428571428572,0.0,0,4.0,4,2025-08-08,53,1.0,1.0,17.5,0.0,2025-09-30,2,11,1,0,0,7,2,16,2025-09-30,bundle_discount,25,medium,Not enrolled,Oily,404
CUST00804,2025-08-12,Tier 2,18-24,Referral,,Fragrance,Combination,Yes,2025-09-30,0,train,1,969.91,969.91,0.22,0.0,0,5.0,1,2025-09-16,14,0.0,0.0,0.0,0.0,2025-09-30,7,30,1,2,1,2,1,7,2025-09-30,bundle_discount,18,low,Not enrolled,Combination,49
CUST00805,2025-06-29,Tier 1,35-44,Marketplace,Gold,Makeup,,Yes,2025-09-30,0,train,1,780.79,780.79,0.11,0.0,0,4.0,1,2025-08-20,41,0.0,0.0,0.0,0.0,2025-09-30,8,25,4,0,3,1,0,18,2025-09-30,free_shipping,12,medium,Gold,Missing,93
CUST00806,2025-06-24,Tier 1,35-44,Referral,,Wellness,Normal,No,2025-09-30,0,train,1,976.95,976.95,0.46,0.0,0,4.0,1,2025-09-09,21,0.0,0.0,0.0,0.0,2025-09-30,11,31,2,2,1,0,0,7,2025-09-30,bundle_discount,12,low,Not enrolled,Normal,98
CUST00807,2024-12-27,Tier 2,45+,Google Search,,Skin Care,,Yes,2025-09-30,1,train,2,1827.0300000000002,913.5150000000001,0.19,0.0,0,5.0,2,2025-06-10,112,0.0,0.0,0.0,0.0,2025-09-30,4,21,2,1,0,0,0,14,2025-09-30,bundle_discount,25,high,Not enrolled,Missing,277
CUST00808,2024-11-02,Tier 1,25-34,Instagram,Silver,Hair Care,Sensitive,No,2025-09-30,0,train,5,2738.81,547.762,0.4,0.2,1,2.2,3,2025-08-08,53,2.0,1.0,28.299999999999997,0.0,2025-09-30,16,61,2,4,1,0,0,21,2025-09-30,bundle_discount,0,medium,Silver,Sensitive,332
CUST00809,2025-04-19,Tier 3,35-44,Instagram,,Hair Care,Sensitive,Yes,2025-09-30,0,train,3,1886.26,628.7533333333333,0.3133333333333333,0.3333333333333333,1,3.6666666666666665,2,2025-09-08,22,2.0,1.0,53.2,0.0,2025-09-30,12,63,3,1,1,10,4,1,2025-09-30,bundle_discount,40,medium,Not enrolled,Sensitive,164
CUST00810,2024-12-29,Tier 2,18-24,Instagram,,Fragrance,Combination,Yes,2025-09-30,0,train,1,528.93,528.93,0.37,0.0,0,5.0,1,2025-02-25,217,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,4,2,37,2025-09-30,welcome_offer,0,high,Not enrolled,Combination,275
CUST00811,2024-08-19,Tier 1,25-34,Google Search,Gold,Baby Care,Sensitive,Yes,2025-09-30,1,train,6,3477.9399999999996,579.6566666666666,0.3983333333333334,0.0,0,4.0,3,2025-03-30,184,0.0,0.0,0.0,0.0,2025-09-30,2,10,1,1,1,3,1,30,2025-09-30,welcome_offer,0,high,Gold,Sensitive,407
CUST00812,2024-12-28,Tier 1,35-44,Organic,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,train,1,383.16,383.16,0.25,0.0,0,5.0,1,2025-03-25,189,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,1,0,27,2025-09-30,welcome_offer,25,high,Silver,Sensitive,276
CUST00813,2024-06-13,Tier 3,35-44,Influencer,Platinum,Skin Care,Combination,Yes,2025-09-30,0,train,9,9628.83,1069.87,0.18666666666666668,0.0,0,4.444444444444445,3,2025-09-25,5,4.0,0.75,24.950000000000003,0.0,2025-09-30,11,66,2,1,1,7,3,1,2025-09-30,none,25,medium,Platinum,Combination,474
CUST00814,2025-02-13,Tier 3,25-34,Organic,,Skin Care,Oily,No,2025-09-30,0,train,3,3998.29,1332.7633333333333,0.2733333333333334,0.0,0,3.3333333333333335,3,2025-07-04,88,0.0,0.0,0.0,0.0,2025-09-30,14,57,6,0,3,0,0,16,2025-09-30,free_shipping,25,high,Not enrolled,Oily,229
CUST00815,2024-08-30,Tier 3,18-24,Referral,Silver,Skin Care,Combination,Yes,2025-09-30,0,test,3,3282.1400000000003,1094.0466666666669,0.20333333333333334,0.0,0,3.0,2,2025-05-16,137,2.0,0.5,27.35,0.0,2025-09-30,3,12,1,0,0,0,0,31,2025-09-30,new_launch,18,high,Silver,Combination,396
CUST00816,2024-06-05,Tier 1,35-44,Google Search,,Skin Care,,Yes,2025-09-30,0,train,2,2688.92,1344.46,0.3,0.0,0,5.0,2,2025-08-02,59,1.0,1.0,17.0,1.0,2025-09-30,7,21,4,1,1,2,1,15,2025-09-30,free_shipping,40,medium,Not enrolled,Missing,482
CUST00817,2024-04-15,Tier 2,35-44,Instagram,Platinum,Baby Care,,Yes,2025-09-30,0,train,14,11008.85,786.3464285714286,0.32642857142857146,0.0,0,3.5833333333333335,5,2025-09-21,9,1.0,1.0,18.1,0.0,2025-09-30,13,55,7,3,1,7,2,0,2025-09-30,bundle_discount,12,low,Platinum,Missing,533
